epoch,loss,elapsed
2554,1.6546471398360123e-05,0.26121279
2555,1.6518606720471745e-05,0.26130762
2556,1.6492176954118327e-05,0.26140221
2557,1.6465829630073888e-05,0.26149696
2558,1.6445031533676863e-05,0.26159171
2559,1.6420289774015105e-05,0.26168646
2560,1.6401537944143472e-05,0.26178971
2561,1.6385640393232492e-05,0.26190683
2562,1.6354789725529376e-05,0.26200183
2563,1.6338186669918874e-05,0.26209692
2564,1.6315608445734411e-05,0.26219167
2565,1.6284366117518645e-05,0.26228629
2566,1.6246844982769657e-05,0.26238054
2567,1.6230375843841579e-05,0.26247579
2568,1.6183342969619248e-05,0.26257071
2569,1.6170118798987235e-05,0.26266625
2570,1.6136558650231807e-05,0.26276479
2571,1.6118246763120758e-05,0.26285929
2572,1.6089648802723014e-05,0.26295396
2573,1.6058340763426666e-05,0.26304879
2574,1.6034637858836374e-05,0.26314367
2575,1.6007318382407502e-05,0.26323846
2576,1.5984960075905422e-05,0.26333313
2577,1.5957261278089218e-05,0.26342762
2578,1.5934045957665692e-05,0.26352254
2579,1.5880635503083873e-05,0.26361721
2580,1.5859214719037162e-05,0.26371200
2581,1.5834234328835623e-05,0.26380646
2582,1.5803212558198301e-05,0.26390104
2583,1.5772338768120287e-05,0.26399592
2584,1.5748162190564767e-05,0.26409071
2585,1.5727085834996314e-05,0.26418513
2586,1.5703421403998809e-05,0.26427937
2587,1.5671546633436029e-05,0.26437596
2588,1.5643418250397867e-05,0.26446758
2589,1.5624149322160686e-05,0.26456200
2590,1.5602017180949755e-05,0.26465675
2591,1.5592043272775035e-05,0.26475133
2592,1.5564032907386345e-05,0.26484592
2593,1.5553531319172010e-05,0.26493729
2594,1.5538050428385578e-05,0.26504037
2595,1.5516118696079568e-05,0.26515117
2596,1.5493834819124804e-05,0.26524617
2597,1.5477529305699071e-05,0.26534087
2598,1.5450268140466339e-05,0.26543546
2599,1.5433018070397646e-05,0.26553033
2600,1.5412654073925834e-05,0.26562533
2601,1.5386100072591833e-05,0.26572042
2602,1.5375111543603148e-05,0.26581508
2603,1.5350160762314651e-05,0.26591004
2604,1.5340762000496825e-05,0.26601312
2605,1.5320441616785979e-05,0.26610796
2606,1.5309674102923745e-05,0.26620217
2607,1.5298873413677603e-05,0.26629687
2608,1.5281837040014292e-05,0.26639129
2609,1.5272029593920463e-05,0.26653196
2610,1.5258188758034951e-05,0.26662646
2611,1.5244252339932055e-05,0.26673571
2612,1.5229940638791726e-05,0.26683083
2613,1.5224911662129797e-05,0.26692942
2614,1.5207147662864265e-05,0.26702421
2615,1.5198536214624358e-05,0.26711908
2616,1.5187178886416861e-05,0.26721333
2617,1.5168421901522361e-05,0.26730800
2618,1.5156702109120599e-05,0.26744567
2619,1.5133802201992150e-05,0.26754054
2620,1.5117648138871809e-05,0.26763554
2621,1.5102775392252535e-05,0.26773008
2622,1.5089091953796283e-05,0.26782454
2623,1.5071705352147904e-05,0.26791971
2624,1.5050956680356831e-05,0.26801442
2625,1.5038065072706535e-05,0.26810896
2626,1.5023751443640387e-05,0.26820421
2627,1.5007169655576445e-05,0.26829875
2628,1.4991169012177908e-05,0.26840112
2629,1.4974772177442663e-05,0.26849937
2630,1.4961643910546998e-05,0.26864075
2631,1.4943907204273144e-05,0.26873558
2632,1.4929619339713853e-05,0.26883817
2633,1.4916089540427464e-05,0.26893337
2634,1.4903687946878838e-05,0.26902812
2635,1.4890892509158491e-05,0.26912283
2636,1.4879036210357684e-05,0.26921800
2637,1.4869003360635818e-05,0.26931312
2638,1.4854939580207514e-05,0.26940833
2639,1.4839944276067079e-05,0.26950333
2640,1.4830660020575424e-05,0.26959808
2641,1.4819976823467484e-05,0.26969300
2642,1.4815737350029542e-05,0.26978821
2643,1.4802002037888548e-05,0.26988325
2644,1.4795849466403978e-05,0.26998379
2645,1.4788618845924417e-05,0.27007896
2646,1.4778181435418881e-05,0.27018179
2647,1.4771961758121696e-05,0.27028196
2648,1.4765562125005186e-05,0.27038708
2649,1.4761434851689759e-05,0.27049737
2650,1.4755239160234590e-05,0.27059758
2651,1.4749750175489701e-05,0.27069221
2652,1.4740813196059562e-05,0.27079042
2653,1.4736566637334541e-05,0.27088562
2654,1.4730749151516859e-05,0.27098050
2655,1.4723383869233348e-05,0.27107529
2656,1.4718818404223358e-05,0.27116958
2657,1.4710865278102266e-05,0.27126417
2658,1.4707411391209113e-05,0.27135967
2659,1.4703858450253651e-05,0.27145425
2660,1.4697162244139613e-05,0.27154896
2661,1.4693430743328226e-05,0.27164329
2662,1.4687700140480980e-05,0.27173808
2663,1.4684334573799575e-05,0.27183567
2664,1.4679565455453417e-05,0.27193400
2665,1.4674435908453356e-05,0.27202817
2666,1.4666209421894333e-05,0.27212258
2667,1.4660380147141239e-05,0.27221725
2668,1.4654657573402594e-05,0.27231175
2669,1.4650343965174384e-05,0.27240629
2670,1.4643068270077200e-05,0.27250071
2671,1.4639621406521952e-05,0.27259883
2672,1.4635075950228668e-05,0.27269308
2673,1.4629077188831383e-05,0.27278788
2674,1.4624202485552804e-05,0.27288279
2675,1.4620902724794151e-05,0.27297829
2676,1.4617980426994423e-05,0.27307325
2677,1.4615052306331109e-05,0.27316779
2678,1.4611052508677627e-05,0.27326200
2679,1.4608048410726975e-05,0.27335650
2680,1.4605345318591731e-05,0.27345196
2681,1.4603169146226802e-05,0.27354704
2682,1.4600214695235513e-05,0.27364196
2683,1.4597652311640649e-05,0.27373675
2684,1.4594647091980047e-05,0.27383146
2685,1.4591660100185411e-05,0.27392600
2686,1.4588454210760563e-05,0.27402058
2687,1.4587389165481060e-05,0.27411504
2688,1.4582516777967846e-05,0.27421333
2689,1.4580148476238800e-05,0.27430821
2690,1.4576598604633509e-05,0.27440337
2691,1.4571872438452633e-05,0.27449871
2692,1.4569149383067281e-05,0.27464083
2693,1.4564068280322998e-05,0.27473671
2694,1.4560622077662089e-05,0.27484142
2695,1.4557008498806947e-05,0.27494492
2696,1.4554526339637010e-05,0.27503712
2697,1.4551682501356469e-05,0.27513250
2698,1.4548194962821707e-05,0.27522712
2699,1.4546018675816833e-05,0.27532187
2700,1.4545460488521928e-05,0.27541625
2701,1.4540555959270452e-05,0.27551121
2702,1.4538981960707512e-05,0.27560596
2703,1.4536351588221638e-05,0.27570071
2704,1.4533590033855753e-05,0.27579546
2705,1.4531501862793880e-05,0.27588987
2706,1.4529369064426592e-05,0.27598471
2707,1.4527860593865280e-05,0.27609067
2708,1.4526011791236527e-05,0.27619983
2709,1.4525008157255859e-05,0.27629229
2710,1.4521477945333505e-05,0.27638792
2711,1.4520145276116190e-05,0.27648279
2712,1.4518330535791585e-05,0.27658079
2713,1.4515668352064780e-05,0.27667533
2714,1.4513658135080706e-05,0.27681354
2715,1.4510698522487436e-05,0.27690808
2716,1.4508656887293989e-05,0.27700258
2717,1.4506814662499897e-05,0.27709692
2718,1.4505050860429338e-05,0.27719146
2719,1.4503219158745493e-05,0.27728642
2720,1.4500470493541781e-05,0.27738142
2721,1.4498977449392558e-05,0.27747612
2722,1.4497471948928018e-05,0.27757979
2723,1.4494867306248408e-05,0.27767533
2724,1.4493597898640249e-05,0.27777354
2725,1.4492217984926667e-05,0.27786854
2726,1.4489546671053568e-05,0.27796337
2727,1.4488911334795972e-05,0.27805796
2728,1.4487989117227053e-05,0.27815675
2729,1.4486166447219478e-05,0.27825138
2730,1.4485074786044070e-05,0.27834629
2731,1.4483989478647269e-05,0.27844121
2732,1.4481599918984186e-05,0.27853962
2733,1.4480449462279529e-05,0.27863479
2734,1.4479328199490161e-05,0.27873146
2735,1.4478127793844655e-05,0.27883571
2736,1.4476599414504945e-05,0.27893742
2737,1.4475603691072883e-05,0.27903296
2738,1.4474817413583720e-05,0.27912896
2739,1.4473916618860397e-05,0.27924471
2740,1.4472806708738853e-05,0.27934779
2741,1.4471415835222339e-05,0.27944271
2742,1.4470332246604430e-05,0.27954442
2743,1.4469255430468189e-05,0.27964108
2744,1.4468151985307990e-05,0.27973887
2745,1.4466782770433575e-05,0.27983342
2746,1.4465408417599255e-05,0.27992800
2747,1.4464200899079340e-05,0.28002246
2748,1.4463005843347973e-05,0.28012033
2749,1.4461847168092109e-05,0.28021504
2750,1.4460554018377697e-05,0.28030958
2751,1.4458942825657520e-05,0.28040425
2752,1.4458087643473433e-05,0.28054562
2753,1.4457019570993041e-05,0.28064062
2754,1.4455783020208580e-05,0.28074354
2755,1.4454755780825745e-05,0.28083821
2756,1.4453762971162156e-05,0.28093292
2757,1.4452814278835287e-05,0.28102737
2758,1.4451780900949715e-05,0.28112204
2759,1.4451064142909462e-05,0.28121983
2760,1.4450187781578270e-05,0.28131404
2761,1.4449577785273280e-05,0.28140883
2762,1.4448993431715218e-05,0.28150304
2763,1.4448210118169274e-05,0.28159746
2764,1.4447678509100969e-05,0.28173617
2765,1.4446948392411369e-05,0.28184154
2766,1.4446462958728384e-05,0.28194004
2767,1.4445970660485513e-05,0.28203492
2768,1.4445427151009091e-05,0.28212983
2769,1.4444961622476598e-05,0.28222475
2770,1.4444436667959845e-05,0.28232825
2771,1.4444154617291863e-05,0.28242296
2772,1.4443675013894632e-05,0.28252121
2773,1.4443337186660643e-05,0.28261608
2774,1.4443030039701142e-05,0.28271067
2775,1.4442412969245363e-05,0.28280558
2776,1.4442011466092993e-05,0.28290071
2777,1.4441573673474917e-05,0.28299546
2778,1.4441247554942911e-05,0.28309071
2779,1.4440830069708897e-05,0.28319392
2780,1.4440429018209874e-05,0.28328896
2781,1.4439863165063453e-05,0.28338400
2782,1.4439682545573707e-05,0.28347904
2783,1.4439448050854942e-05,0.28357379
2784,1.4439155560848991e-05,0.28366850
2785,1.4438700904130559e-05,0.28376325
2786,1.4438249550653154e-05,0.28386625
2787,1.4437867622658044e-05,0.28396083
2788,1.4437573131108583e-05,0.28405529
2789,1.4437201680073550e-05,0.28415300
2790,1.4436888577822413e-05,0.28424496
2791,1.4436278850174188e-05,0.28434029
2792,1.4435992268611483e-05,0.28443529
2793,1.4435664288670024e-05,0.28452767
2794,1.4435137218002814e-05,0.28462592
2795,1.4434650430266041e-05,0.28472025
2796,1.4434172294152581e-05,0.28483729
2797,1.4433731913058822e-05,0.28493208
2798,1.4433300323958084e-05,0.28502646
2799,1.4432700159257591e-05,0.28512129
2800,1.4432202240063521e-05,0.28521600
2801,1.4431648499812877e-05,0.28531054
2802,1.4431199857407192e-05,0.28541337
2803,1.4430659153759751e-05,0.28552196
2804,1.4430386073507750e-05,0.28562850
2805,1.4429975355890523e-05,0.28572312
2806,1.4429762749820751e-05,0.28581500
2807,1.4429401900359279e-05,0.28590700
2808,1.4428985225846125e-05,0.28600167
2809,1.4428525495646497e-05,0.28610229
2810,1.4428146999982606e-05,0.28619762
2811,1.4427692430179759e-05,0.28629283
2812,1.4427398924353768e-05,0.28638758
2813,1.4427145300805014e-05,0.28648017
2814,1.4426759470043785e-05,0.28657537
2815,1.4426602363107033e-05,0.28669296
2816,1.4426440484472616e-05,0.28678758
2817,1.4426142100099271e-05,0.28688246
2818,1.4426030404211614e-05,0.28698537
2819,1.4425862317519226e-05,0.28708021
2820,1.4425677212877391e-05,0.28717462
2821,1.4425503925017113e-05,0.28726925
2822,1.4425174192223534e-05,0.28736404
2823,1.4425094725930287e-05,0.28745858
2824,1.4424329483463058e-05,0.28756217
2825,1.4424131724278964e-05,0.28765783
2826,1.4423856449741742e-05,0.28775287
2827,1.4423696771145275e-05,0.28784775
2828,1.4423365681523667e-05,0.28794254
2829,1.4423027645789813e-05,0.28803729
2830,1.4422762763454817e-05,0.28813525
2831,1.4422244285335014e-05,0.28822987
2832,1.4422020031498197e-05,0.28836758
2833,1.4421700586582215e-05,0.28846538
2834,1.4421450837250868e-05,0.28856529
2835,1.4421087861289197e-05,0.28865971
2836,1.4420892437775771e-05,0.28875404
2837,1.4420646701978648e-05,0.28884867
2838,1.4420450419410244e-05,0.28894308
2839,1.4420270763959553e-05,0.28903758
2840,1.4419850584172292e-05,0.28913237
2841,1.4419741869708633e-05,0.28922700
2842,1.4419286329153289e-05,0.28932158
2843,1.4419119249633706e-05,0.28941608
2844,1.4418884435129151e-05,0.28951046
2845,1.4418554444228481e-05,0.28960496
2846,1.4418193832205938e-05,0.28969987
2847,1.4417929024434665e-05,0.28979442
2848,1.4417614395604892e-05,0.28988892
2849,1.4417370174878522e-05,0.28998346
2850,1.4417077162621259e-05,0.29008650
2851,1.4416828746562843e-05,0.29018258
2852,1.4416510819318170e-05,0.29027821
2853,1.4416414757182960e-05,0.29037258
2854,1.4416100498750334e-05,0.29046750
2855,1.4415973922550234e-05,0.29060542
2856,1.4415791017840537e-05,0.29070017
2857,1.4415447668331346e-05,0.29079496
2858,1.4415250142191831e-05,0.29088950
2859,1.4415030148222870e-05,0.29098458
2860,1.4414865382959222e-05,0.29107908
2861,1.4414709891066174e-05,0.29117396
2862,1.4414579800902766e-05,0.29126896
2863,1.4414465775715541e-05,0.29136371
2864,1.4414368035172531e-05,0.29145792
2865,1.4414267375449454e-05,0.29155271
2866,1.4414225205853773e-05,0.29164742
2867,1.4413987394916752e-05,0.29175071
2868,1.4413911949911334e-05,0.29185121
2869,1.4413790739710736e-05,0.29194350
2870,1.4413604871766114e-05,0.29203871
2871,1.4413430335014182e-05,0.29213350
2872,1.4413260557076024e-05,0.29223125
2873,1.4413134288548588e-05,0.29232550
2874,1.4412985849944516e-05,0.29242000
2875,1.4412893123791676e-05,0.29251471
2876,1.4412621678413145e-05,0.29260929
2877,1.4412511021839076e-05,0.29270404
2878,1.4412393924788883e-05,0.29280342
2879,1.4412184763654717e-05,0.29289567
2880,1.4412101144081568e-05,0.29299108
2881,1.4411659801666876e-05,0.29310387
2882,1.4411464988532472e-05,0.29319858
2883,1.4411222713959101e-05,0.29329333
2884,1.4410857952839943e-05,0.29338800
2885,1.4410571405396589e-05,0.29352671
2886,1.4410149000039855e-05,0.29362175
2887,1.4409834927182332e-05,0.29371654
2888,1.4409355267444771e-05,0.29381096
2889,1.4409014536322640e-05,0.29390629
2890,1.4408549763761897e-05,0.29400112
2891,1.4408069767197195e-05,0.29409604
2892,1.4407691088662538e-05,0.29419408
2893,1.4407055580920691e-05,0.29428912
2894,1.4406405992278529e-05,0.29438475
2895,1.4406009905186389e-05,0.29447762
2896,1.4405237103151386e-05,0.29457612
2897,1.4404810199286793e-05,0.29467062
2898,1.4404332888601226e-05,0.29476608
2899,1.4403559556950026e-05,0.29486096
2900,1.4403056841353626e-05,0.29495321
2901,1.4402690510098053e-05,0.29504887
2902,1.4401373715447529e-05,0.29514712
2903,1.4401045261246458e-05,0.29524167
2904,1.4400315441833972e-05,0.29533629
2905,1.4399662161068480e-05,0.29543071
2906,1.4398594176831450e-05,0.29552546
2907,1.4397680223493781e-05,0.29562033
2908,1.4396926227651547e-05,0.29571529
2909,1.4395742378422057e-05,0.29581021
2910,1.4394630336900516e-05,0.29590525
2911,1.4393830332023552e-05,0.29600042
2912,1.4392983599871836e-05,0.29609604
2913,1.4392379775293374e-05,0.29619133
2914,1.4391535690380377e-05,0.29628604
2915,1.4390793296750595e-05,0.29638096
2916,1.4389848100010871e-05,0.29647571
2917,1.4389408323515757e-05,0.29657008
2918,1.4388486139260956e-05,0.29666450
2919,1.4387996051483234e-05,0.29680258
2920,1.4387368704658147e-05,0.29689696
2921,1.4386185195537524e-05,0.29699183
2922,1.4385508059135893e-05,0.29708642
2923,1.4384688993539507e-05,0.29718079
2924,1.4383856055360977e-05,0.29727521
2925,1.4382975461102366e-05,0.29736979
2926,1.4382259131905453e-05,0.29746433
2927,1.4381341422496869e-05,0.29755925
2928,1.4380596970154431e-05,0.29765367
2929,1.4379919778366385e-05,0.29774804
2930,1.4379046693783967e-05,0.29785083
2931,1.4377605738198763e-05,0.29794533
2932,1.4376860837818381e-05,0.29803987
2933,1.4376076567715998e-05,0.29813787
2934,1.4374816124673335e-05,0.29823221
2935,1.4373677671364621e-05,0.29832679
2936,1.4372055582423362e-05,0.29842187
2937,1.4371182230883900e-05,0.29852033
2938,1.4370264820081687e-05,0.29861454
2939,1.4368918966433813e-05,0.29870946
2940,1.4367175440056337e-05,0.29880429
2941,1.4365735779002616e-05,0.29889925
2942,1.4364350230746849e-05,0.29899421
2943,1.4363023645989061e-05,0.29908867
2944,1.4361347418858822e-05,0.29918342
2945,1.4360072694552014e-05,0.29927817
2946,1.4358772153499266e-05,0.29937308
2947,1.4358558065558980e-05,0.29946775
2948,1.4356967027967791e-05,0.29956238
2949,1.4356423616730732e-05,0.29965733
2950,1.4355769117569278e-05,0.29975217
2951,1.4354809002550118e-05,0.29984688
2952,1.4354095711404902e-05,0.29999354
2953,1.4353367603475908e-05,0.30008875
2954,1.4352914657240270e-05,0.30018325
2955,1.4352330055102094e-05,0.30027783
2956,1.4351698490724238e-05,0.30037246
2957,1.4351109001499987e-05,0.30046708
2958,1.4350073545990397e-05,0.30056192
2959,1.4349285683248531e-05,0.30065671
2960,1.4348486847677200e-05,0.30075117
2961,1.4346812990045615e-05,0.30084587
2962,1.4346253911687451e-05,0.30094896
2963,1.4345488832914338e-05,0.30104346
2964,1.4343716249542489e-05,0.30113796
2965,1.4342672124198529e-05,0.30123242
2966,1.4340825325918027e-05,0.30132663
2967,1.4338872477599279e-05,0.30142121
2968,1.4338113016448965e-05,0.30151617
2969,1.4337370949128206e-05,0.30161417
2970,1.4336503401376393e-05,0.30170862
2971,1.4335290878225368e-05,0.30180300
2972,1.4334333151625089e-05,0.30190146
2973,1.4333325939773506e-05,0.30199600
2974,1.4332278592979762e-05,0.30209371
2975,1.4331109199049606e-05,0.30218829
2976,1.4330013829652338e-05,0.30228321
2977,1.4329048128250782e-05,0.30237775
2978,1.4328108062334296e-05,0.30248037
2979,1.4327437598350509e-05,0.30257583
2980,1.4326625481854763e-05,0.30267117
2981,1.4325984876324435e-05,0.30276592
2982,1.4325395721093234e-05,0.30286117
2983,1.4324693276452536e-05,0.30295633
2984,1.4324000900965248e-05,0.30305129
2985,1.4323269966025400e-05,0.30314629
2986,1.4322741577596349e-05,0.30324079
2987,1.4322148196838156e-05,0.30333529
2988,1.4321953779812063e-05,0.30343008
2989,1.4320865986366856e-05,0.30352500
2990,1.4320542106514753e-05,0.30361958
2991,1.4320118837236542e-05,0.30371442
2992,1.4319535602969651e-05,0.30380946
2993,1.4319064527989956e-05,0.30390446
2994,1.4318635637280130e-05,0.30400321
2995,1.4318281967832596e-05,0.30409846
2996,1.4317793126147132e-05,0.30419342
2997,1.4317370070435842e-05,0.30428850
2998,1.4316607598658041e-05,0.30438421
2999,1.4316199741456348e-05,0.30447625
3000,1.4315633771884034e-05,0.30457158
3001,1.4314688243343568e-05,0.30466587
3002,1.4313798556212648e-05,0.30476042
3003,1.4312802047556772e-05,0.30485487
3004,1.4312039457727268e-05,0.30494658
3005,1.4311326112819175e-05,0.30504108
3006,1.4310419664482259e-05,0.30513550
3007,1.4309579170849133e-05,0.30522983
3008,1.4309062857824965e-05,0.30532429
3009,1.4308625303499553e-05,0.30542325
3010,1.4308125934572098e-05,0.30552104
3011,1.4307584374308768e-05,0.30561550
3012,1.4306999460462815e-05,0.30571017
3013,1.4306511244854234e-05,0.30580496
3014,1.4305973459702215e-05,0.30590092
3015,1.4305441189940194e-05,0.30599858
3016,1.4305092637645489e-05,0.30609283
3017,1.4304532651396896e-05,0.30618725
3018,1.4304021426119346e-05,0.30628187
3019,1.4303188158632757e-05,0.30637650
3020,1.4302694761278147e-05,0.30647108
3021,1.4302213425956951e-05,0.30656592
3022,1.4301385209435629e-05,0.30666079
3023,1.4300568699595715e-05,0.30675567
3024,1.4299803950540482e-05,0.30685087
3025,1.4298995768907191e-05,0.30694533
3026,1.4298491528701290e-05,0.30704796
3027,1.4297868597217483e-05,0.30714267
3028,1.4297399968411717e-05,0.30723708
3029,1.4296973156436082e-05,0.30733192
3030,1.4296598535347985e-05,0.30742671
3031,1.4296144741797807e-05,0.30752150
3032,1.4295861556881448e-05,0.30761625
3033,1.4295553278386403e-05,0.30771129
3034,1.4294787728305696e-05,0.30780608
3035,1.4294551330666485e-05,0.30790471
3036,1.4294241491226634e-05,0.30799933
3037,1.4293794583988357e-05,0.30810196
3038,1.4293473402995343e-05,0.30819687
3039,1.4292746265673949e-05,0.30829158
3040,1.4292072920566962e-05,0.30840313
3041,1.4291481968257489e-05,0.30849817
3042,1.4290911170233193e-05,0.30860129
3043,1.4290438450386126e-05,0.30869600
3044,1.4289642591068819e-05,0.30879050
3045,1.4288918644069398e-05,0.30888538
3046,1.4288501711332008e-05,0.30898346
3047,1.4287939537815480e-05,0.30907758
3048,1.4287353730279648e-05,0.30919437
3049,1.4286653245161296e-05,0.30928908
3050,1.4285719298519284e-05,0.30938433
3051,1.4284926408683204e-05,0.30948242
3052,1.4283791327232823e-05,0.30957717
3053,1.4282666943753505e-05,0.30967179
3054,1.4281491685600511e-05,0.30976650
3055,1.4280410000901103e-05,0.30986117
3056,1.4279452698384704e-05,0.30995900
3057,1.4278808121961787e-05,0.31005342
3058,1.4277975947688320e-05,0.31014833
3059,1.4277304424441021e-05,0.31024308
3060,1.4276492547099434e-05,0.31033796
3061,1.4275524267205838e-05,0.31043246
3062,1.4275031444625917e-05,0.31052696
3063,1.4274250757819595e-05,0.31062146
3064,1.4273145263729614e-05,0.31071587
3065,1.4272740207175161e-05,0.31081033
3066,1.4272010233970445e-05,0.31090483
3067,1.4271588814844958e-05,0.31099987
3068,1.4270650138628342e-05,0.31109487
3069,1.4270105989345283e-05,0.31118975
3070,1.4269614830779850e-05,0.31128433
3071,1.4268761443018119e-05,0.31137904
3072,1.4268486427330179e-05,0.31147400
3073,1.4267904465594047e-05,0.31156896
3074,1.4267694793299299e-05,0.31167225
3075,1.4267284057415994e-05,0.31176721
3076,1.4266935749855417e-05,0.31186433
3077,1.4266439747531565e-05,0.31196762
3078,1.4266137781976468e-05,0.31207087
3079,1.4265823129060309e-05,0.31217396
3080,1.4265371186445846e-05,0.31227687
3081,1.4265024816191451e-05,0.31237162
3082,1.4264570071972590e-05,0.31247346
3083,1.4264232419440796e-05,0.31257275
3084,1.4263935309010950e-05,0.31267250
3085,1.4263467669416460e-05,0.31277487
3086,1.4262942706372212e-05,0.31290267
3087,1.4262719140960494e-05,0.31300742
3088,1.4262437252195814e-05,0.31312192
3089,1.4262280423801430e-05,0.31322821
3090,1.4262030327700947e-05,0.31335650
3091,1.4261779100666026e-05,0.31346958
3092,1.4261632251418501e-05,0.31359487
3093,1.4261269351394868e-05,0.31369858
3094,1.4261048188036147e-05,0.31386562
3095,1.4260819059174378e-05,0.31397321
3096,1.4260510860683975e-05,0.31407746
3097,1.4260146207541122e-05,0.31418142
3098,1.4259667966035381e-05,0.31428029
3099,1.4259170496697466e-05,0.31438842
3100,1.4258626905332511e-05,0.31449425
3101,1.4258243519568978e-05,0.31460038
3102,1.4257977449023046e-05,0.31472308
3103,1.4257445902113563e-05,0.31484312
3104,1.4257164951563009e-05,0.31495346
3105,1.4256818322740522e-05,0.31507400
3106,1.4256343569906305e-05,0.31518517
3107,1.4255858319033000e-05,0.31528500
3108,1.4255609657066492e-05,0.31539667
3109,1.4255049714240203e-05,0.31550521
3110,1.4254666866794491e-05,0.31562162
3111,1.4254429030722549e-05,0.31573237
3112,1.4254148362070140e-05,0.31583325
3113,1.4253811851417777e-05,0.31593462
3114,1.4253527929459725e-05,0.31603367
3115,1.4253054698479276e-05,0.31614029
3116,1.4252701163770626e-05,0.31625638
3117,1.4252349098989789e-05,0.31636412
3118,1.4251986785693944e-05,0.31647162
3119,1.4251557026722836e-05,0.31656983
3120,1.4251277945125748e-05,0.31667242
3121,1.4251006155354834e-05,0.31677183
3122,1.4250841880891749e-05,0.31688046
3123,1.4250634521154295e-05,0.31698550
3124,1.4250372927970684e-05,0.31709342
3125,1.4250210334294653e-05,0.31720050
3126,1.4250033109262499e-05,0.31735512
3127,1.4249746109172326e-05,0.31746400
3128,1.4249561913137845e-05,0.31756404
3129,1.4249328017391771e-05,0.31766350
3130,1.4249146007730417e-05,0.31777137
3131,1.4248937409227858e-05,0.31787875
3132,1.4248674170660783e-05,0.31798646
3133,1.4248521214044946e-05,0.31809408
3134,1.4248226341069081e-05,0.31819471
3135,1.4247961957275376e-05,0.31830487
3136,1.4247724182132134e-05,0.31841529
3137,1.4247388171121974e-05,0.31852517
3138,1.4247113047424658e-05,0.31863771
3139,1.4246804869242475e-05,0.31874767
3140,1.4246524981455435e-05,0.31885492
3141,1.4246303216584130e-05,0.31896246
3142,1.4245914445568411e-05,0.31906229
3143,1.4245559254268134e-05,0.31916162
3144,1.4245283104189167e-05,0.31927067
3145,1.4244937913079300e-05,0.31937917
3146,1.4244640933221367e-05,0.31948617
3147,1.4244347260588480e-05,0.31959325
3148,1.4244062279748398e-05,0.31969283
3149,1.4243801769103512e-05,0.31979758
3150,1.4243581990529763e-05,0.31989212
3151,1.4243220215374728e-05,0.31998704
3152,1.4243105048234020e-05,0.32008187
3153,1.4242850789333697e-05,0.32017742
3154,1.4242647443961979e-05,0.32027237
3155,1.4242406111344216e-05,0.32036704
3156,1.4242056468242481e-05,0.32046200
3157,1.4241790551500717e-05,0.32060017
3158,1.4241510184243186e-05,0.32069462
3159,1.4241314097082822e-05,0.32078933
3160,1.4241066611300815e-05,0.32089187
3161,1.4240925416761755e-05,0.32098679
3162,1.4240587392514165e-05,0.32108146
3163,1.4240417024591757e-05,0.32118471
3164,1.4240234411806268e-05,0.32127942
3165,1.4239929533531315e-05,0.32137400
3166,1.4239798557027677e-05,0.32146883
3167,1.4239513268263024e-05,0.32157896
3168,1.4239400219290094e-05,0.32168663
3169,1.4239219959442742e-05,0.32178612
3170,1.4239107076400838e-05,0.32188833
3171,1.4238832009156236e-05,0.32198821
3172,1.4238681649126358e-05,0.32208779
3173,1.4238490270213292e-05,0.32218692
3174,1.4238161346455144e-05,0.32228646
3175,1.4237947149865632e-05,0.32243154
3176,1.4237542804460118e-05,0.32253829
3177,1.4237243023255377e-05,0.32263892
3178,1.4236961388623071e-05,0.32274550
3179,1.4236770950599312e-05,0.32285317
3180,1.4236568381420662e-05,0.32296979
3181,1.4236335596654057e-05,0.32307487
3182,1.4236186371346104e-05,0.32317475
3183,1.4236058202876272e-05,0.32327488
3184,1.4235705481269711e-05,0.32337417
3185,1.4235572972410849e-05,0.32347312
3186,1.4235387365065310e-05,0.32358587
3187,1.4235181450072232e-05,0.32369675
3188,1.4234970178753372e-05,0.32379796
3189,1.4234832849088536e-05,0.32389733
3190,1.4234628312185418e-05,0.32399812
3191,1.4234456694039846e-05,0.32409733
3192,1.4234256646067655e-05,0.32419742
3193,1.4234047614647561e-05,0.32429629
3194,1.4233814018294191e-05,0.32439567
3195,1.4233704089173030e-05,0.32449492
3196,1.4233416826633311e-05,0.32459400
3197,1.4233316794505834e-05,0.32474000
3198,1.4233215397769271e-05,0.32484962
3199,1.4233014049076883e-05,0.32497287
3200,1.4232899387415978e-05,0.32510042
3201,1.4232758680534936e-05,0.32520096
3202,1.4232600311547014e-05,0.32533383
3203,1.4232481598678621e-05,0.32543512
3204,1.4232303127838675e-05,0.32553679
3205,1.4232096541547975e-05,0.32563667
3206,1.4231828807705197e-05,0.32574825
3207,1.4231606656054283e-05,0.32586008
3208,1.4231409698091882e-05,0.32597063
3209,1.4231200456891474e-05,0.32608196
3210,1.4230999195112956e-05,0.32618188
3211,1.4230695163580892e-05,0.32628063
3212,1.4230538046380616e-05,0.32637600
3213,1.4230276249480842e-05,0.32647100
3214,1.4230082348376408e-05,0.32657767
3215,1.4229907387872831e-05,0.32667225
3216,1.4229536518579003e-05,0.32676671
3217,1.4229285374758501e-05,0.32690471
3218,1.4229013114197256e-05,0.32700196
3219,1.4228792879932759e-05,0.32709717
