epoch,loss,pde,cont,mom,bc,data,eik,area,phi_anchor,err_u,err_chi,kphi,weight_pde,weight_bc,weight_data,weight_eik,weight_area,weight_phi_anchor
14400,0.032047362294652146,0.02777749380145108,0.023304239951389537,0.00447325385006154,0.0004087762879762661,0.0,0.018044968580909822,0.001655927629311526,0.026093146745474978,0.06950379758131306,3.6260193310246627,1.0,1.0,10.0,100.0,0.01,0.001,0.0
14600,0.0319698761552707,0.027674074012980866,0.023200881425512226,0.004473192587468638,0.0004121903208343128,0.0,0.01722421896363352,0.0016567443103639775,0.026047740817475535,0.06944341524344887,3.627611588277963,1.0,1.0,10.0,100.0,0.01,0.001,0.0
14800,0.03174222631215268,0.02752601848382134,0.023104180975887494,0.0044218375079338465,0.00040347083289021926,0.0,0.01798490526335523,0.0016504467955899566,0.026014601671920982,0.06938066130325135,3.624926969310445,1.0,1.0,10.0,100.0,0.01,0.001,0.0
15000,0.031782741615002504,0.02746349541448059,0.023013334113928748,0.004450161300551841,0.0004137819594347942,0.0,0.01797780028140525,0.0016486033599150578,0.025993346298314735,0.06932743003244013,3.6277306263267204,1.0,1.0,10.0,100.0,0.01,0.001,0.0
15200,0.03157022591269294,0.027336859250963776,0.02291890107637264,0.0044179581745911346,0.00040591294833126337,0.0,0.01725920782007143,0.0016451002158153888,0.02596462405276224,0.06929071585576024,3.623685811259309,1.0,1.0,10.0,100.0,0.01,0.001,0.0
15400,0.03141837358827377,0.027215280536165502,0.02283212638857319,0.004383154147592316,0.00040279425636174704,0.0,0.017350803571668467,0.001642452774116394,0.02591461614041088,0.06925583891174059,3.6248971968613213,1.0,1.0,10.0,100.0,0.01,0.001,0.0
15600,0.031329581299489914,0.027150158727002615,0.022746439471038656,0.00440371925596396,0.00039991603481535557,0.0,0.01786204462942053,0.0016417780395377789,0.025907403006711037,0.0692235854725079,3.6266819402621038,1.0,1.0,10.0,100.0,0.01,0.001,0.0
15800,0.03109218371211635,0.027019327233403587,0.022660703644589133,0.004358623588814457,0.00039005543037875113,0.0,0.017066254830947276,0.0016396266157776814,0.025895429293202606,0.06919579645106563,3.6237737374234524,1.0,1.0,10.0,100.0,0.01,0.001,0.0
16000,0.031150732164491636,0.026997151603599192,0.022573551046043316,0.004423600557555878,0.0003985778513475435,0.0,0.016615760241400348,0.0016444450030061169,0.025877597647857103,0.06916934830501953,3.6241975541939198,1.0,1.0,10.0,100.0,0.01,0.001,0.0
16200,0.03107526335179604,0.026872199142487157,0.022493724216902572,0.004378474925584585,0.0004039038149074574,0.0,0.016238042619198034,0.0016456340423284047,0.025889804838473425,0.06914594380708074,3.623390622497572,1.0,1.0,10.0,100.0,0.01,0.001,0.0
16400,0.03088312030108446,0.026765689328744808,0.02241574443489495,0.004349944893849856,0.00039428484915945397,0.0,0.017294307546549224,0.001639405279620913,0.025913926808299424,0.06913169525103896,3.6212948048452787,1.0,1.0,10.0,100.0,0.01,0.001,0.0
16600,0.030915829453965597,0.026778509928401063,0.022337218869353883,0.004441291059047182,0.00039594615298226845,0.0,0.017621767728752742,0.0016403184543239003,0.025910119660055513,0.06911617531741944,3.623474797492273,1.0,1.0,10.0,100.0,0.01,0.001,0.0
16800,0.03055991247312774,0.026597930561271032,0.022260284484342533,0.004337646076928499,0.0003790365282689304,0.0,0.016996976945411895,0.0016468597132865543,0.02587709759313359,0.06910475297913223,3.621950046188862,1.0,1.0,10.0,100.0,0.01,0.001,0.0
17000,0.030554022317008715,0.026521008104654433,0.02218709625225796,0.0043339118523964704,0.00038651958704460015,0.0,0.01661807288752875,0.001637613032990802,0.02586110316246901,0.06908798002139627,3.6207951569736068,1.0,1.0,10.0,100.0,0.01,0.001,0.0
17200,0.03056033818268394,0.02643975907192379,0.022110712730706264,0.004329046341217526,0.0003965480567350663,0.0,0.01534571937884205,0.001641349621063539,0.025835050230198206,0.06908365866269449,3.6211151184764563,1.0,1.0,10.0,100.0,0.01,0.001,0.0
17400,0.03050947496954828,0.026417889707571106,0.022042455818581788,0.004375433888989317,0.0003912402283566623,0.0,0.01775397598869309,0.0016432185236175613,0.025792869670964336,0.06907773390342087,3.6215729455526215,1.0,1.0,10.0,100.0,0.01,0.001,0.0
17600,0.030286422195701126,0.026316923454720698,0.02197003814520316,0.0043468853095175375,0.0003800954030229405,0.0,0.0166902742954548,0.001641967796473685,0.02578257510881872,0.06907368453875358,3.621787119332078,1.0,1.0,10.0,100.0,0.01,0.001,0.0
17800,0.030299879857947118,0.026260273656250634,0.021896352397238868,0.004363921259011767,0.0003882272678739252,0.0,0.015568268117756093,0.0016508417796713998,0.025760686585247907,0.06908069442039053,3.621490292484928,1.0,1.0,10.0,100.0,0.01,0.001,0.0
18000,0.030203398694192068,0.026169873193248833,0.02183244561953584,0.004337427573712992,0.0003873743898208876,0.0,0.015813783306658055,0.001643769667778056,0.02573352317741694,0.06908418203906595,3.62022829236146,1.0,1.0,10.0,100.0,0.01,0.001,0.0
18200,0.02999949896265102,0.026064610653964624,0.021762996702617013,0.00430161395134761,0.00037730803630651956,0.0,0.016015868177480495,0.0016492638463943866,0.025704530666342044,0.06908469300045447,3.6197549964458804,1.0,1.0,10.0,100.0,0.01,0.001,0.0
18400,0.029923763290179425,0.025968579913523436,0.021703818938739707,0.004264760974783731,0.0003797420219174354,0.0,0.015611615930966875,0.0016469981719662303,0.025699183026512046,0.06907422198968488,3.618601509624443,1.0,1.0,10.0,100.0,0.01,0.001,0.0
18600,0.029925705496284632,0.025936160953337624,0.021636562323209346,0.004299598630128278,0.00038280152286906873,0.0,0.015987657687731232,0.0016527373790051348,0.02567880521197967,0.06907294508444442,3.620589111685518,1.0,1.0,10.0,100.0,0.01,0.001,0.0
18800,0.029851274301285396,0.025898114508040703,0.021575660034995482,0.00432245447304522,0.0003781042609714283,0.0,0.017047347744107606,0.0016437060893317477,0.025644295769791877,0.06906999403509163,3.6177764572678046,1.0,1.0,10.0,100.0,0.01,0.001,0.0
19000,0.029759952283627995,0.025857222033764782,0.02151329709536485,0.004343924938399932,0.0003742323638198091,0.0,0.015875553346806785,0.0016510781970534465,0.025621690479263652,0.069054850288957,3.61709358163798,1.0,1.0,10.0,100.0,0.01,0.001,0.0
19200,0.029561922191642713,0.02575608814574415,0.02145575543092623,0.004300332714817922,0.0003630944327157035,0.0,0.017324156292588943,0.0016481558156390655,0.025604311785700107,0.06904688901443154,3.618789271436692,1.0,1.0,10.0,100.0,0.01,0.001,0.0
19400,0.02965961862483786,0.025673574141921455,0.02139778946351764,0.004275784678403814,0.0003820223131509365,0.0,0.016416860635736358,0.0016527450496809397,0.02556938526350374,0.06901859472311016,3.6169747139035757,1.0,1.0,10.0,100.0,0.01,0.001,0.0
19600,0.029468676530734487,0.02560081179587272,0.021336910761750854,0.004263901034121865,0.0003706602463533385,0.0,0.015961386956831622,0.001648401760065977,0.025557435139024472,0.06900553280429478,3.616110313885093,1.0,1.0,10.0,100.0,0.01,0.001,0.0
19800,0.02940361899577942,0.025554643412216218,0.021283706114549387,0.004270937297666831,0.00036825948663983245,0.0,0.016473325584590845,0.0016474613189687974,0.025532710165012164,0.06898258219555047,3.6158278777941124,1.0,1.0,10.0,100.0,0.01,0.001,0.0
20000,0.02923484177526459,0.025483352229191993,0.021224459162622795,0.004258893066569196,0.00035860398318715873,0.0,0.016379926114449946,0.001650453056506383,0.02552139693802627,0.06896559538373084,3.616959856830998,1.0,1.0,10.0,100.0,0.01,0.001,0.0
