epoch,frame,norm_fu,loss,walltime,memory,error_u,rel_error_u,residual_u
190,2,162.91360599847553,26540.843019426524,0.48337507247924805,422.984375,0.163826437656418,0.3383897865392911,160.59260104993785
200,2,141.36436720347947,19983.884314840187,0.4855058193206787,423.0,0.15962988670218703,0.3297216496871568,139.40395266241256
210,3,123.10115994420144,15153.895579607864,0.4877314567565918,439.578125,0.15561446118537794,0.32142763436865784,121.43599399410907
220,3,107.68218124659963,11595.452158025531,0.4899120330810547,439.578125,0.15179417481547736,0.3135366864378921,106.28355038726201
230,3,94.70057166615716,8968.19827389697,0.4920675754547119,439.578125,0.14817513382150108,0.3060614185449471,93.52185852973321
240,3,83.77094605949934,7017.571403703548,0.49416685104370117,439.578125,0.14475994552341195,0.2990072162091461,82.78584234564278
250,3,74.65501388671917,5573.3710984262325,0.4962797164916992,439.578125,0.14154590577483325,0.2923684939124965,73.82354973864675
260,3,66.91117478913674,4477.105311662408,0.4983639717102051,439.59375,0.13852634461301114,0.28613147459126675,66.22150375952924
270,3,60.429376730521994,3651.7095720393527,0.500471830368042,439.59375,0.13569624326967794,0.2802857917872278,59.83932765044745
280,3,54.99242210933369,3024.1664894511327,0.5025653839111328,439.59375,0.13304370956917588,0.2748068817557247,54.49946451528495
290,3,50.39746617785665,2539.904597148205,0.5046901702880859,439.625,0.13055731910199714,0.26967114694101496,49.992738163153895
300,3,46.603338668993416,2171.871175096897,0.5067665576934814,439.625,0.12822375509777875,0.2648510810434745,46.23047393037736
310,4,43.181335812332605,1864.6277625374387,0.5091464519500732,450.375,0.1260321529706221,0.2603242428444841,42.880219107967896
320,4,40.33498812657108,1626.91126717063,0.5111606121063232,450.5,0.12396971217654716,0.2560641923298009,40.07022555811951
330,4,37.93431482920317,1439.0122415611036,0.5133826732635498,450.515625,0.12202472244126102,0.25204674147901135,37.72821328748298
340,4,35.901749833792046,1288.9356411281874,0.5154683589935303,450.515625,0.1201866103981177,0.2482500505980252,35.719632995206595
350,4,34.24851653968746,1172.9608851692456,0.5176229476928711,450.53125,0.11844750126528109,0.24465785402311507,34.072608194142106
360,4,32.623124295255245,1064.268238783673,0.5197477340698242,450.53125,0.11679293165677669,0.24124027707616089,32.45609630188851
370,4,31.14807587772362,970.2026308844281,0.5218806266784668,450.53125,0.11521533116932002,0.2379816827990007,31.00295095948272
380,4,29.917390123887138,895.0502318248597,0.5240640640258789,450.53125,0.11370617451513344,0.2348644618829507,29.810823544774458
390,4,28.94014629429863,837.5320675354067,0.5261898040771484,450.53125,0.1122579907478757,0.2318731828019774,28.83794300805426
400,4,27.927333031020673,779.9359302255384,0.5282933712005615,450.53125,0.11086411108947244,0.2289940709393503,27.829751767143133
410,5,27.171919891223247,738.3132305750535,0.5306332111358643,450.53125,0.10952301207193613,0.22622397951354564,27.057812877057007
420,5,26.34282355107647,693.9443526431492,0.5327243804931641,450.53125,0.10822261251276803,0.22353795437903376,26.257591802967116
430,5,25.527844139021287,651.6708263861634,0.5348515510559082,450.53125,0.1069626947965072,0.22093554604273877,25.46168349545868
440,5,24.891137425868898,619.5687223534914,0.5369627475738525,450.53125,0.1057361113660345,0.21840199095146118,24.853104669453025
450,5,24.20064498134364,585.6712175130331,0.5390942096710205,450.53125,0.10454412519052628,0.21593989781644507,24.145822119268246
460,5,23.830611454654797,567.8980423027244,0.5412197113037109,450.53125,0.10337875543153185,0.21353278190996047,23.796972779316174
470,5,23.31283021898002,543.4880528189881,0.5433220863342285,450.53125,0.10224462594199978,0.21119019397750757,23.217300384360225
480,5,22.707941020267402,515.650585379943,0.5454118251800537,450.53125,0.10113101147871276,0.20888998061811637,22.625686048041636
490,5,22.168264416903114,491.4319472577327,0.5475325584411621,450.53125,0.100042111437051,0.2066408158439099,22.134319672129973
500,5,21.569853250770542,465.25856925977655,0.5496258735656738,450.53125,0.09896844426986212,0.20442311515581185,21.535783989081175
510,6,21.108982617016984,445.5891471255252,0.5519461631774902,450.59375,0.09792277046141766,0.20226323582320166,21.070149661177204
520,6,20.71962336557791,429.3027924114021,0.5539453029632568,450.59375,0.09688893954597128,0.20012781844002378,20.691016943936628
530,6,20.41739470877906,416.8700066940792,0.5560739040374756,450.59375,0.09587675318215663,0.19803710870788918,20.3370171233859
540,6,19.861538831036576,394.4807247367738,0.558201789855957,449.40625,0.09488108892308493,0.1959805260164027,19.828874869506993
550,6,19.947458026666858,397.9010817256361,0.5603010654449463,449.40625,0.09390323962591153,0.19396074081157474,19.84563567865189
560,6,19.25947381487808,370.92733162597443,0.5626296997070312,449.40625,0.09294735691463796,0.19198632843191454,19.25925465610856
570,6,18.925693353841403,358.1818689236366,0.5648081302642822,449.40625,0.09200289607799098,0.19003550837210248,18.91719102099795
580,6,18.48473084743449,341.68527450209626,0.5672001838684082,449.40625,0.09108302613546704,0.18813548174668443,18.42865930132805
590,6,18.088269470459334,327.1854924359512,0.5693786144256592,449.40625,0.0901806435336584,0.18627157589381346,18.04426522314583
600,6,17.69399606175091,313.0774966332567,0.5715389251708984,449.40625,0.08929528063969608,0.1844428248998741,17.648109446814875
610,7,17.363670193848716,301.4970426007503,0.5739867687225342,449.5,0.08842947353171035,0.18265446713145372,17.350594322337027
620,7,17.254461432640124,297.71643933046545,0.5761528015136719,449.5,0.08758367741786838,0.18090744283847,17.2558619262197
630,7,17.248598946044535,297.51416560148857,0.5783541202545166,449.5,0.08675880511381716,0.17920363747663054,17.27917055525919
640,7,16.5408793958205,273.6006911870792,0.5805454254150391,449.5,0.08595682128588222,0.17754710913953747,16.6659606985012
650,7,16.115820384968902,259.7196666805792,0.5827627182006836,449.5,0.0851752429148479,0.17593272905582533,16.08370649889476
660,7,15.782751632901666,249.09524910586023,0.5849258899688721,449.5,0.08441308642827582,0.17435846561892174,15.73604915722248
670,7,15.646493587018258,244.81276156860346,0.587144136428833,449.5,0.08367743620840891,0.17283895189189788,15.6594522677029
680,7,16.26959788473787,264.69981533106693,0.5893704891204834,449.5,0.08296395178310594,0.17136522246317326,16.281449668939374
690,7,15.265892275686678,233.04746697287018,0.591484546661377,449.5,0.08227475562769165,0.16994166138688685,15.250414839459335
700,7,14.85489059732407,220.66777465846707,0.5935859680175781,449.5,0.08160843474741045,0.16856535006821002,14.781234138057812
710,8,14.510264907273132,210.54778767924216,0.5959563255310059,452.03125,0.08096773464734003,0.1672419594531176,14.501953582679583
720,8,14.425130853997114,208.0844001549395,0.5979423522949219,452.03125,0.0803492335440916,0.16596442171686104,14.297763344476838
730,8,14.246347691862328,202.95842255743105,0.6000373363494873,452.03125,0.07975952631393736,0.164746358829166,14.232847862440325
740,8,13.984153658751612,195.5565535515761,0.6022815704345703,452.03125,0.07918955629868625,0.16356906391539197,13.957648836278691
750,8,13.582613357075378,184.48738560780245,0.6043956279754639,452.03125,0.07865233796919628,0.1624594188639482,13.515973062641676
760,8,13.26680645197793,176.0081534342432,0.6065459251403809,452.03125,0.07813651087201842,0.16139395822278313,13.237363606767731
770,8,13.136376018400597,172.5643748968103,0.608642578125,452.03125,0.07764944384670008,0.16038790261243369,13.161450598780592
780,8,13.812497150725195,190.78507753879163,0.6107747554779053,452.03125,0.07718835535242752,0.1594355066537311,13.939017997215677
790,8,13.172559057006595,173.51631211032648,0.6129987239837646,452.03125,0.0767528005128971,0.1585358514376178,13.254868501534805
800,8,12.558307417789191,157.711085199699,0.6150960922241211,452.046875,0.07634313043052039,0.15768966217958288,12.549120830959154
810,9,12.215975037356927,149.23004611332755,0.617415189743042,452.046875,0.07596367936662352,0.15690589146253012,12.171946720028167
820,9,11.942945788339737,142.63395410322184,0.6193797588348389,452.046875,0.07560648674742729,0.15616809641618531,11.92380738630953
830,9,12.199785585442537,148.8347683307715,0.6216154098510742,452.046875,0.07527788205169753,0.15548935082155177,12.248096414262593
840,9,12.260100469439944,150.31006352076156,0.6237268447875977,452.046875,0.07497437674353535,0.15486244897401277,12.40815833602106
850,9,11.947984206501404,142.75432659880698,0.6258447170257568,452.046875,0.07469871823763231,0.1542930657639237,11.775583328342305
860,9,11.405822996721195,130.09279823253405,0.6279408931732178,452.046875,0.07444547078051342,0.15376997343412643,11.324940454349992
870,9,11.098274659708844,123.17170042233546,0.6300384998321533,452.046875,0.07421792947628301,0.15329997814845173,11.05066446317856
880,9,10.840568337333735,117.51792187640272,0.6321415901184082,452.046875,0.07401667884717932,0.15288428725998768,10.821213834773411
890,9,10.720727926123013,114.93400726595382,0.6342568397521973,452.046875,0.07383825836831881,0.15251575292194347,10.740031360143792
900,9,11.510797171543267,132.49845152440847,0.6363656520843506,452.046875,0.07368450141237316,0.1521981620358467,11.3974232539804
910,10,11.640482340900702,135.5008291288211,0.638587474822998,452.890625,0.07355448625066871,0.15192961073579153,11.639447208561071
920,10,11.891167851182827,141.399872865004,0.6407549381256104,452.890625,0.07344738030877737,0.15170837930738368,11.542390936611447
930,10,10.48140174063603,109.85978244860803,0.6431825160980225,452.890625,0.07336111943803363,0.15153020417243454,10.393635817308086
940,10,9.974333407452523,99.48732692302346,0.6454463005065918,452.890625,0.07329687262450436,0.15139749991647317,9.931783351349695
950,10,9.642077539669895,92.96965928100667,0.6475996971130371,452.890625,0.07325310680665353,0.15130709994213373,9.629844832957321
960,10,9.444992451617281,89.20788241110743,0.6498777866363525,452.890625,0.07323056844938183,0.15126054610128106,9.430050225815549
970,10,9.390877788022243,88.18858562956952,0.6521594524383545,452.890625,0.07322712776250748,0.1512534392306586,9.408706601762493
980,10,10.003086262363665,100.06173477228867,0.6543231010437012,452.890625,0.07324316949718458,0.15128657404852291,10.073928060251754
990,10,10.306192286001627,106.21759943603945,0.6564557552337646,452.890625,0.07327786547745757,0.15135823992569333,10.469501718108042
1000,10,10.692606079527591,114.33182477195041,0.6586244106292725,452.890625,0.07332965537380012,0.15146521394172485,10.221313244770892
