epoch,frame,norm_cont,norm_mom_u,norm_mom_v,norm_p_gauge,loss,walltime,memory,div_rms,rel_rms,mean_abs,umax,umin,vmax,vmin,speed_max
10600,3,0.009899377822875977,0.0093389842659235,0.007814964279532433,1.7447268874093425e-07,0.0002462879638187587,20.95766854286194,731.15625,0.00996279064565897,0.2721231001995207,0.018913499658091748,0.6553516983985901,-0.27014315128326416,0.2570297420024872,-0.7598626613616943,0.7598626613616943
10650,3,0.009872013702988625,0.009288307279348373,0.00783795677125454,1.7436802579595678e-07,0.0002451628679409623,21.061442136764526,732.171875,0.009985808283090591,0.2721327613101158,0.01891756832301672,0.6555044054985046,-0.2703459858894348,0.2568833827972412,-0.7602376341819763,0.7602376937866211
10700,3,0.010937181301414967,0.009718237444758415,0.008745490573346615,1.7467095858592074e-07,0.00029054968035779893,21.16209888458252,733.3125,0.011235934682190418,0.2722039679779184,0.01888476898876368,0.655500590801239,-0.2703469693660736,0.2570737302303314,-0.7604211568832397,0.7604211568832397
10750,3,0.01042785681784153,0.009435219690203667,0.008182880468666553,1.7471116109391005e-07,0.0002647231158334762,21.26148533821106,733.3125,0.010399132035672665,0.2722513125196579,0.01892195267776975,0.655527651309967,-0.27010881900787354,0.25691089034080505,-0.760174572467804,0.760174572467804
10800,3,0.009109790436923504,0.008962415158748627,0.0076071531511843204,1.745747226777894e-07,0.00022118193737696856,21.357481718063354,734.890625,0.009349802508950233,0.27230563777259964,0.018950417353366333,0.6556231379508972,-0.2703932523727417,0.25697124004364014,-0.7601479887962341,0.7601479887962341
10850,3,0.0095093734562397,0.008961981162428856,0.007688533514738083,1.7460057222251635e-07,0.00022985885152593255,21.454031467437744,734.890625,0.009413052350282669,0.27236281073132224,0.018959991552258693,0.6555345058441162,-0.2703300714492798,0.2568252980709076,-0.7602404356002808,0.7602404356002808
10900,3,0.009140838868916035,0.008894180878996849,0.007516848389059305,1.7465301027641544e-07,0.00021916438709013164,21.551117658615112,734.890625,0.009083512239158154,0.27241882296998876,0.018978409002777807,0.6554899215698242,-0.27034926414489746,0.256897896528244,-0.7601459622383118,0.7601460218429565
10950,3,0.010799035429954529,0.009673701599240303,0.008432978764176369,1.7460092749388423e-07,0.0002813148021232337,21.646260976791382,735.390625,0.010697118937969208,0.27248933812832415,0.018956792992000926,0.6556220054626465,-0.27021563053131104,0.2570290267467499,-0.7604658007621765,0.7604658007621765
11000,3,0.00995570607483387,0.009247331880033016,0.007944716140627861,1.7458974355122336e-07,0.0002477477537468076,21.74102234840393,736.453125,0.009920600801706314,0.27253043948254824,0.01897311931594814,0.6554563641548157,-0.27031511068344116,0.25694286823272705,-0.7603111267089844,0.7603111863136292
11050,3,0.01107682567089796,0.009870238602161407,0.008542459458112717,1.7482838643445575e-07,0.00029309128876775503,21.838207960128784,736.953125,0.011132590472698212,0.27257394321346096,0.019002211850466022,0.6555225849151611,-0.27043241262435913,0.2569736838340759,-0.7606070041656494,0.7606070041656494
11100,3,0.010255806148052216,0.009353253059089184,0.008048569783568382,1.7460438073158002e-07,0.0002574443642515689,21.93392014503479,737.453125,0.010294812731444836,0.2726868883663513,0.019012256589020393,0.6554656028747559,-0.2702050507068634,0.25698742270469666,-0.760654091835022,0.760654091835022
11150,3,0.012133266776800156,0.010455119423568249,0.009255126118659973,1.748307738580479e-07,0.0003421830479055643,22.028704166412354,737.453125,0.012434536591172218,0.272739518268885,0.018935512468903903,0.6555206179618835,-0.27007678151130676,0.2572716474533081,-0.7613772749900818,0.7613773345947266
11200,3,0.010584824718534946,0.00953162182122469,0.008196065202355385,1.746974760408193e-07,0.00027006579330191016,22.1231951713562,738.46875,0.010766780935227871,0.27278321815728074,0.019003963135276525,0.65535968542099,-0.2702740430831909,0.2570233941078186,-0.7608609199523926,0.7608609199523926
11250,3,0.0110615324229002,0.009467127732932568,0.00847519002854824,1.7482634007137676e-07,0.0002838128712028265,22.21881604194641,740.046875,0.010956895537674427,0.2728053739436816,0.019062851539839443,0.6556316018104553,-0.27011895179748535,0.2570594549179077,-0.7600911259651184,0.7600911855697632
11300,3,0.010355918668210506,0.00938606821000576,0.00797736831009388,1.7482705061411252e-07,0.00025898171588778496,22.31258773803711,740.546875,0.010883673094213009,0.27283979903361427,0.019048210387277553,0.655512273311615,-0.2703801691532135,0.25680872797966003,-0.7608898878097534,0.7608898878097534
11350,3,0.01024560071527958,0.009450537152588367,0.008199505507946014,1.7467461077558255e-07,0.0002615168923512101,22.40738320350647,742.1875,0.010339805856347084,0.2729220353252964,0.019015625376926693,0.6556147336959839,-0.2701357901096344,0.257014662027359,-0.7611084580421448,0.7611084580421448
11400,3,0.010074825026094913,0.009355086833238602,0.008189842104911804,1.749836968656382e-07,0.00025609327713027596,22.503407955169678,742.75,0.0101757338270545,0.27295586774718267,0.01902573726897905,0.6556392312049866,-0.27039411664009094,0.25703540444374084,-0.7609369158744812,0.7609369158744812
11450,3,0.009524746797978878,0.009114810265600681,0.007722068578004837,1.747341968894034e-07,0.00023343091015703976,22.59898614883423,743.25,0.009511251002550125,0.27300199071676406,0.019064930720138484,0.6557024717330933,-0.27038291096687317,0.2568756341934204,-0.7607149481773376,0.7607149481773376
11500,3,0.009881374426186085,0.009049391373991966,0.007829860784113407,1.7475248625942186e-07,0.00024083977041300386,22.694819927215576,743.75,0.009751268662512302,0.2730580295762613,0.019105167603893136,0.6556709408760071,-0.2702412009239197,0.2568604648113251,-0.7602246999740601,0.7602248191833496
11550,3,0.010123498737812042,0.009247458539903164,0.00804091151803732,1.7491437631633744e-07,0.0002526569878682494,22.78933548927307,743.75,0.010318109765648842,0.2731064702935791,0.01905635358787261,0.6556707620620728,-0.27037230134010315,0.257038950920105,-0.7609889507293701,0.7609889507293701
11600,3,0.009681862778961658,0.008951135911047459,0.007831326685845852,1.749177158671955e-07,0.00023519097885582596,22.88480544090271,743.75,0.009520064108073711,0.27316611503166716,0.019087381723060348,0.6557120084762573,-0.2702662944793701,0.25697043538093567,-0.7605703473091125,0.7605704665184021
11650,3,0.010975969955325127,0.009674347005784512,0.008220028132200241,1.7488267189946782e-07,0.000281633751001209,22.97991132736206,743.46875,0.010646111331880093,0.27320942404351123,0.019090289152684292,0.6557029485702515,-0.27021294832229614,0.25686144828796387,-0.7609604597091675,0.7609604597091675
11700,3,0.01058456115424633,0.009404554031789303,0.008224260061979294,1.7480920178059023e-07,0.00026811702991835773,23.076501607894897,744.484375,0.01055004820227623,0.2733111285923514,0.019066893618679193,0.6555497050285339,-0.2701185941696167,0.2571004629135132,-0.7613877654075623,0.7613877654075623
11750,3,0.01195070892572403,0.010241976007819176,0.009077461436390877,1.7507311156350625e-07,0.00033011785126291215,23.173652172088623,745.046875,0.012136534787714481,0.27334411171288125,0.019086755000606415,0.6554776430130005,-0.27039390802383423,0.2569691240787506,-0.7615501880645752,0.7615501880645752
11800,3,0.010117441415786743,0.009333069436252117,0.008017339743673801,1.7491782955403323e-07,0.0002537465188652277,23.270731449127197,746.0625,0.010200572200119495,0.2733889494662863,0.019108518674232577,0.6556918025016785,-0.2703237235546112,0.25691622495651245,-0.7611043453216553,0.7611044049263
11850,3,0.0095475809648633,0.008698508143424988,0.0075818439945578575,1.7497495718998834e-07,0.00022430472017731518,23.36652970314026,746.0625,0.009411911480128765,0.27344789823046994,0.019133123110951722,0.6556002497673035,-0.2700752019882202,0.25705015659332275,-0.7609276175498962,0.760927677154541
11900,3,0.010532407090067863,0.009340248070657253,0.008270750753581524,1.749382647631137e-07,0.00026657714624889195,23.463188886642456,748.203125,0.010142655111849308,0.27345553592900984,0.019129811982294465,0.6558132171630859,-0.27033767104148865,0.25672516226768494,-0.7611022591590881,0.7611023187637329
11950,3,0.010751653462648392,0.009664521552622318,0.008477689698338509,1.7475591107540822e-07,0.00028087227838113904,23.55997633934021,748.203125,0.010900495573878288,0.2735320673516271,0.019105363051289626,0.6556864976882935,-0.2702418565750122,0.256865918636322,-0.7616790533065796,0.7616790533065796
12000,3,0.010091941803693771,0.0092560313642025,0.00815641600638628,1.7499587556812912e-07,0.00025404850021004677,23.654193878173828,748.203125,0.010135544463992119,0.27357876579610785,0.01915716052616312,0.6557171940803528,-0.2702755630016327,0.25691530108451843,-0.7611435651779175,0.7611435651779175
12050,3,0.0121829304844141,0.010317958891391754,0.008997143246233463,1.751508449387984e-07,0.00033583265030756593,23.75216770172119,748.203125,0.011920887045562267,0.273585967454624,0.019198823399278808,0.6557491421699524,-0.27059343457221985,0.2567334473133087,-0.7609949111938477,0.7609952092170715
12100,3,0.011934367008507252,0.009874287992715836,0.00889580324292183,1.75011649616863e-07,0.00031906599178910255,23.84648561477661,749.265625,0.011714489199221134,0.27367065851765304,0.01916270192315661,0.6558142900466919,-0.2703245282173157,0.25688493251800537,-0.7610015869140625,0.7610017657279968
12150,3,0.013481101021170616,0.010487471707165241,0.009635078720748425,1.7498092574896873e-07,0.0003845619212370366,23.94320321083069,749.265625,0.013170058839023113,0.27375240245537835,0.019269966367668978,0.6557861566543579,-0.2701965570449829,0.25689902901649475,-0.7608078122138977,0.7608078718185425
12200,3,0.01073137391358614,0.00958586111664772,0.008410030975937843,1.750911025055757e-07,0.00027777976356446743,24.04090189933777,750.84375,0.010851549915969372,0.27378503794299885,0.01919050905163333,0.6557016372680664,-0.270328164100647,0.2567703127861023,-0.7613301873207092,0.761330246925354
12250,3,0.011078529059886932,0.009805042296648026,0.00857668649405241,1.751717917386486e-07,0.00029243220342323184,24.136013984680176,751.34375,0.011521954089403152,0.27389192689851094,0.019161147162932934,0.6554436087608337,-0.27028676867485046,0.2571336627006531,-0.762112021446228,0.762112021446228
12300,3,0.010789759457111359,0.009625221602618694,0.008427370339632034,1.7503074900560023e-07,0.00028008437948301435,24.233944416046143,752.984375,0.010865649208426476,0.27393050879477765,0.01914437326176477,0.6557485461235046,-0.2701519727706909,0.2570708096027374,-0.7620935440063477,0.7620935440063477
12350,3,0.010207188315689564,0.009406141936779022,0.008215283043682575,1.75257596879419e-07,0.0002601530868560076,24.33137321472168,752.984375,0.01029498502612114,0.2739473938633689,0.019158887515715595,0.655684769153595,-0.27028998732566833,0.2571074366569519,-0.7616755366325378,0.7616755366325378
12400,3,0.01077634934335947,0.009482674300670624,0.00824841856956482,1.7524384077205468e-07,0.00027408721507526934,24.427934885025024,754.5625,0.010816422291100025,0.2739591790906068,0.019227129623899053,0.6556528210639954,-0.2703791558742523,0.2568228244781494,-0.7611051797866821,0.761105477809906
12450,3,0.009361759759485722,0.0088641457259655,0.007630237843841314,1.7522411610570998e-07,0.000224436167627573,24.523176670074463,755.0625,0.009216547012329102,0.2740832275141526,0.01921449558732702,0.6557011604309082,-0.270102322101593,0.2569276988506317,-0.7612698674201965,0.7612698674201965
12500,3,0.009799182415008545,0.009089997038245201,0.007829430513083935,1.7517585604309716e-07,0.00023995201627258211,24.619368314743042,755.5625,0.009742094203829765,0.2740987408283982,0.019233213297506158,0.6558356881141663,-0.27034467458724976,0.25684744119644165,-0.7613468170166016,0.7613471746444702
12550,3,0.010828052647411823,0.009709839709103107,0.008157460950314999,1.752262761556267e-07,0.00027807187871076167,24.716296195983887,758.15625,0.011246281675994396,0.27422994601974504,0.019202585575894382,0.6557307839393616,-0.27033087611198425,0.2570277452468872,-0.7621064782142639,0.7621064782142639
12600,3,0.01157055702060461,0.010091984644532204,0.009015977382659912,1.752893865614169e-07,0.0003170137933921069,24.812065839767456,759.796875,0.0118449991568923,0.27427607146210137,0.01916902311311408,0.6557996273040771,-0.2703394591808319,0.2568603754043579,-0.7622565627098083,0.7622565627098083
12650,3,0.008785668760538101,0.008768534287810326,0.007316053379327059,1.752895713025282e-07,0.00020759980543516576,24.90727925300598,759.78125,0.009079638868570328,0.2743581301448991,0.01922546360983679,0.6557596921920776,-0.27035656571388245,0.2570372521877289,-0.7620464563369751,0.7620464563369751
12700,3,0.010099079459905624,0.009452094323933125,0.00820621382445097,1.7523214523862407e-07,0.00025867545627988875,25.00235342979431,760.78125,0.009944675490260124,0.2744411446223226,0.019240466945641632,0.6558536887168884,-0.2703014314174652,0.2569321393966675,-0.7622230648994446,0.7622230648994446
12750,3,0.011137037537992,0.009822039864957333,0.008547375909984112,1.7544388697388058e-07,0.00029356370214372873,25.098607778549194,763.375,0.01117363478988409,0.2745059682951621,0.019186981502102962,0.6555911302566528,-0.2702620029449463,0.2571714520454407,-0.7623609900474548,0.7623609900474548
12800,3,0.01100643165409565,0.009824109263718128,0.00850352831184864,1.7516097727821034e-07,0.00028996466426178813,25.194758892059326,766.40625,0.011206233873963356,0.27455856125424216,0.01922699506186909,0.6555659174919128,-0.27015167474746704,0.25695735216140747,-0.7627036571502686,0.7627036571502686
12850,3,0.009073651395738125,0.008915535174310207,0.007619910873472691,1.754221159444569e-07,0.0002198809670517221,25.289552688598633,768.5,0.00904590729624033,0.27456404566125286,0.019257537453329365,0.6557181477546692,-0.2703515291213989,0.25686079263687134,-0.762433648109436,0.7624337077140808
12900,3,0.011016454547643661,0.00960488896816969,0.008384759537875652,1.7516961747787718e-07,0.0002839203516487032,25.39066791534424,771.34375,0.010951518081128597,0.27465791573942594,0.019337136026661206,0.6556640267372131,-0.27033138275146484,0.2568877339363098,-0.7620375156402588,0.7620376348495483
12950,3,0.01083293091505766,0.009584593586623669,0.00812347512692213,1.7537993812766217e-07,0.00027520768344402313,25.488125801086426,771.34375,0.011066019535064697,0.27470585798560593,0.019303702932459643,0.655802845954895,-0.27041569352149963,0.25683850049972534,-0.7628507614135742,0.7628508806228638
13000,3,0.010400098748505116,0.009518170729279518,0.008401530794799328,1.7538320662424667e-07,0.00026934334891848266,25.584152698516846,771.90625,0.010645579546689987,0.2747913748779853,0.019236932268276608,0.655672550201416,-0.2702310085296631,0.25704890489578247,-0.7633031606674194,0.7633031606674194
13050,3,0.010492255911231041,0.009622626006603241,0.008313646540045738,1.7555035469740687e-07,0.0002717991010285914,25.67907953262329,771.90625,0.010673798620700836,0.27483537824829546,0.019270241789798304,0.6557185053825378,-0.27012962102890015,0.25693848729133606,-0.7631629109382629,0.7631629109382629
13100,3,0.009107585996389389,0.009011706337332726,0.007576549891382456,1.7540246233238577e-07,0.00022156306658871472,25.776115655899048,771.90625,0.009174883365631104,0.2748926100303245,0.019309542387909107,0.6557400822639465,-0.27039381861686707,0.25685766339302063,-0.7630358934402466,0.7630359530448914
13150,3,0.010340331122279167,0.009470583871006966,0.008055346086621284,1.753543585891748e-07,0.0002615030389279127,25.87105917930603,772.90625,0.010463695041835308,0.27496798246632037,0.019305665060896704,0.6556578874588013,-0.27020227909088135,0.2570344805717468,-0.7633463144302368,0.7633463144302368
13200,3,0.011179598979651928,0.009938779287040234,0.008585440926253796,1.7545261243867571e-07,0.0002974725794047117,25.96867322921753,774.484375,0.011396915651857853,0.2750287009403959,0.019276029399335926,0.6555776000022888,-0.27028557658195496,0.2569614052772522,-0.7638658881187439,0.7638658881187439
13250,3,0.010483479127287865,0.009379038587212563,0.00819478090852499,1.756132093078122e-07,0.0002650241367518902,26.065050840377808,774.984375,0.010785670951008797,0.2751066922096388,0.019284670834453066,0.6557390093803406,-0.2700570523738861,0.25717630982398987,-0.7637255191802979,0.7637255191802979
13300,3,0.010410459712147713,0.0096487021073699,0.008325250819325447,1.7548487107887922e-07,0.0002707849198486656,26.15944218635559,775.546875,0.010814131237566471,0.27514497853062875,0.01929993510060035,0.6556043028831482,-0.2702300548553467,0.25696730613708496,-0.7638579607009888,0.7638579607009888
13350,3,0.011070257052779198,0.009875250048935413,0.00822532083839178,1.7554293663124554e-07,0.0002877270453609526,26.254750967025757,779.71875,0.01171188335865736,0.27514655371701646,0.019319945486217627,0.6557134985923767,-0.27067118883132935,0.2569584548473358,-0.7639110088348389,0.7639110088348389
13400,3,0.010906322859227657,0.00994474720209837,0.008606575429439545,1.7562418008765235e-07,0.00029191901558078825,26.351978302001953,780.796875,0.011191433295607567,0.275272719933349,0.01926292080738845,0.6558095812797546,-0.2702120244503021,0.2572005093097687,-0.7643374800682068,0.7643374800682068
13450,3,0.00938810221850872,0.008982577361166477,0.007716469466686249,1.7554948783526925e-07,0.00022836707648821175,26.44835925102234,780.796875,0.009593081660568714,0.2752939731895682,0.019328888745274164,0.6556929349899292,-0.2702610492706299,0.2569821774959564,-0.7641370296478271,0.7641370892524719
13500,3,0.011197669431567192,0.00949882436543703,0.008386507630348206,1.7560761023105442e-07,0.0002859489759430289,26.544766902923584,780.796875,0.010912458412349224,0.27532013106080666,0.01938853571421073,0.6560164093971252,-0.27039968967437744,0.2568351626396179,-0.7637186050415039,0.7637187242507935
13550,3,0.012828989885747433,0.010161494836211205,0.009136003442108631,1.756037448785719e-07,0.00035130552714690566,26.641100883483887,781.359375,0.012309142388403416,0.27540748719332836,0.019359099056099893,0.6558576226234436,-0.2701123058795929,0.25700074434280396,-0.7638303637504578,0.7638304829597473
13600,3,0.011071340180933475,0.009989305399358273,0.00847083330154419,1.756365577421093e-07,0.00029411580180749297,26.73741912841797,782.359375,0.011264421045780182,0.2755392419147701,0.019333637647803936,0.6556116938591003,-0.2700711488723755,0.25713807344436646,-0.7648513317108154,0.7648513317108154
13650,3,0.00942298024892807,0.008996742777526379,0.007799665909260511,1.7572889987604867e-07,0.00023056870850268751,26.834064722061157,782.359375,0.009413006715476513,0.27552244847744334,0.019353258537910145,0.6558436751365662,-0.2701902985572815,0.25698283314704895,-0.7643375992774963,0.7643375992774963
13700,3,0.009439744055271149,0.009056863375008106,0.007711733691394329,1.756348808612529e-07,0.00023060638341121376,26.93097162246704,782.359375,0.009301397949457169,0.2755843969554536,0.019391539517635267,0.655665397644043,-0.2703549563884735,0.2569572925567627,-0.7642724514007568,0.7642725706100464
13750,3,0.008727745153009892,0.008608472533524036,0.007318747695535421,1.7555932174673217e-07,0.00020384341769386083,27.02838158607483,782.859375,0.008568068966269493,0.2756342491191954,0.019366886874715883,0.6558240652084351,-0.2703261077404022,0.2569279372692108,-0.7645573616027832,0.7645574808120728
13800,3,0.01120659802109003,0.00936174113303423,0.008434779942035675,1.7561323772952164e-07,0.00028437553555704653,27.124183654785156,784.5,0.011002400889992714,0.27569708184265673,0.019409124434378366,0.6559252738952637,-0.2701324224472046,0.25699537992477417,-0.7642354369163513,0.7642355561256409
13850,3,0.011244098655879498,0.009860723279416561,0.008652162738144398,1.7570876309491723e-07,0.00029852354782633483,27.22068428993225,785.0,0.01113175880163908,0.27575887100664564,0.019440255990797795,0.6558233499526978,-0.27032965421676636,0.25691354274749756,-0.7644205093383789,0.7644208073616028
13900,3,0.011060320772230625,0.009552201256155968,0.008256259374320507,1.757838816729418e-07,0.000281741056824103,27.315710306167603,787.3125,0.010768480598926544,0.27576517932521194,0.019425843434443202,0.6558889150619507,-0.2704557776451111,0.25682806968688965,-0.7644396424293518,0.7644399404525757
13950,3,0.011373357847332954,0.00991232879459858,0.008855178952217102,1.7581560030066612e-07,0.0003060217131860554,27.4112708568573,787.875,0.011126930825412273,0.2758757100246822,0.019359940578822787,0.6557448506355286,-0.2702294886112213,0.25715458393096924,-0.7653347253799438,0.7653347849845886
14000,3,0.009953386150300503,0.009369926527142525,0.008074591867625713,1.7574573973888619e-07,0.0002520644338801503,27.509697198867798,788.375,0.009952106513082981,0.27589171862355527,0.019421354990823425,0.6559234261512756,-0.270414263010025,0.2568778395652771,-0.7649314999580383,0.7649319171905518
14050,3,0.01029460784047842,0.00923480186611414,0.008108701556921005,1.7577177402472444e-07,0.0002570115611888468,27.60722279548645,788.375,0.010114965960383415,0.27593762978699793,0.01945734866954041,0.6557413339614868,-0.27030763030052185,0.25692012906074524,-0.7648872137069702,0.7648875713348389
14100,3,0.009882883168756962,0.009283543564379215,0.007963884621858597,1.7564561005656287e-07,0.0002472790074534714,27.70518732070923,792.03125,0.010005813091993332,0.2759965153829298,0.019417520474053873,0.6557667255401611,-0.2704141438007355,0.2569023072719574,-0.7655816078186035,0.7655818462371826
14150,3,0.010705173015594482,0.009618032723665237,0.008453285321593285,1.7581862721272046e-07,0.00027856530505232513,27.801976680755615,792.53125,0.010773202404379845,0.2760739944206125,0.019392469666578482,0.6557474136352539,-0.27022412419319153,0.2570165991783142,-0.7658949494361877,0.7658951282501221
14200,3,0.009465101175010204,0.008959786035120487,0.007814125157892704,1.7580480005108257e-07,0.00023092645278666168,27.898516416549683,794.109375,0.009490763768553734,0.27610588721359364,0.019441193531479772,0.6558972001075745,-0.2701737582683563,0.2570142447948456,-0.7657510638237,0.7657513618469238
14250,3,0.010024751536548138,0.009346422739326954,0.008092720061540604,1.759079282237508e-07,0.000253343372605741,27.994753122329712,795.625,0.010076429694890976,0.2761543798422278,0.01939561176319904,0.6559200286865234,-0.27023252844810486,0.2569645643234253,-0.7662339210510254,0.7662340402603149
14300,3,0.011104149743914604,0.009528687223792076,0.008398006670176983,1.7595847623397276e-07,0.00028462454793043435,28.091648817062378,796.765625,0.011236973106861115,0.27618662446120895,0.01947427537034918,0.6559739112854004,-0.27031129598617554,0.257019579410553,-0.7656220197677612,0.7656226754188538
14350,3,0.011014849878847599,0.009789271280169487,0.008514715358614922,1.7579777988885326e-07,0.0002896571240853518,28.186962842941284,797.765625,0.011090029031038284,0.2762260828587299,0.019484614631074648,0.6559182405471802,-0.2704443037509918,0.2567535638809204,-0.7660826444625854,0.7660832405090332
14400,3,0.009669921360909939,0.009061616845428944,0.007865121588110924,1.7602177138087427e-07,0.0002374804171267897,28.283292531967163,798.265625,0.00950025487691164,0.27629522642436904,0.019494645890073214,0.6559382677078247,-0.27037161588668823,0.256904274225235,-0.7660385966300964,0.7660393118858337
14450,3,0.009886994026601315,0.009248237125575542,0.007962421514093876,1.7592040535419073e-07,0.0002466826990712434,28.380760669708252,798.765625,0.009798655286431313,0.2763499323737509,0.019461486258629757,0.6560130715370178,-0.270274817943573,0.25692039728164673,-0.7663186192512512,0.7663193345069885
14500,3,0.008924991823732853,0.008708121255040169,0.007399857509881258,1.7588040179816744e-07,0.00021024476154707372,28.47684073448181,797.578125,0.008870776742696762,0.27637808456756224,0.019485478896790642,0.6559986472129822,-0.2704068124294281,0.2568773925304413,-0.7664188742637634,0.7664198279380798
14550,3,0.009521869011223316,0.008894184604287148,0.0077219316735863686,1.7579046129867493e-07,0.0002294007281307131,28.57575249671936,800.15625,0.00926107820123434,0.2764386653211452,0.019478261943191244,0.6559871435165405,-0.27024200558662415,0.2569490671157837,-0.766647458076477,0.7666482329368591
14600,3,0.011584220454096794,0.009814676828682423,0.008661077357828617,1.7594761914097035e-07,0.00030553629039786756,28.673168420791626,801.15625,0.01157065574079752,0.2764422844655044,0.019520337891337336,0.6560773253440857,-0.27050936222076416,0.25678250193595886,-0.7663722634315491,0.7663737535476685
14650,3,0.011001570150256157,0.009786638431251049,0.008194700814783573,1.759543977186695e-07,0.0002839659573510289,28.773229122161865,801.65625,0.011226166039705276,0.27654730472905537,0.01951392063328017,0.6558332443237305,-0.27044880390167236,0.25693845748901367,-0.7672386765480042,0.7672397494316101
14700,3,0.01166730746626854,0.009810686111450195,0.008837101981043816,1.7592947187949903e-07,0.0003104700008407235,28.873299598693848,802.15625,0.011452676728367805,0.27659384669648446,0.019575085731843633,0.6559443473815918,-0.2702779769897461,0.25691458582878113,-0.7666603922843933,0.7666620016098022
14750,3,0.010884341783821583,0.009573662653565407,0.00850408524274826,1.7576810762420791e-07,0.00028244336135685444,28.970107316970825,802.65625,0.01082057598978281,0.27664237348166715,0.019509135117796172,0.6561436057090759,-0.2702597379684448,0.256879985332489,-0.767218828201294,0.7672201991081238
14800,3,0.00978119857609272,0.009188445284962654,0.007981803268194199,1.7601840340830677e-07,0.00024380855029448867,29.067419290542603,801.578125,0.009902875870466232,0.27665867798396016,0.01947249558007269,0.656062126159668,-0.2705233097076416,0.25694215297698975,-0.7676958441734314,0.7676969766616821
14850,3,0.009480110369622707,0.008912856690585613,0.007802552543580532,1.759928238698194e-07,0.00023019133368507028,29.16313338279724,802.609375,0.00936250202357769,0.2767324745225427,0.019526736809447387,0.6561186909675598,-0.2702905237674713,0.2569926977157593,-0.7675787210464478,0.7675800919532776
14900,3,0.011346885934472084,0.009926197119057178,0.008567585609853268,1.760017056540164e-07,0.00030068474006839097,29.25692057609558,802.609375,0.011595845222473145,0.2767813731125857,0.019489524269100222,0.6559999585151672,-0.270292192697525,0.256885290145874,-0.7683570981025696,0.7683582305908203
14950,3,0.009816602803766727,0.009281664155423641,0.008067372255027294,1.7619210268549068e-07,0.000247597461566329,29.35273790359497,802.609375,0.00995566789060831,0.27684709839232524,0.01950130036826847,0.6561282873153687,-0.27015915513038635,0.2570464015007019,-0.768236517906189,0.7682377099990845
15000,3,0.01093941368162632,0.009551329538226128,0.00840410590171814,1.7628582327233744e-07,0.0002815276675391942,29.447715520858765,802.609375,0.010909147560596466,0.2768153915653823,0.019567684154046194,0.6561834812164307,-0.27055326104164124,0.2568035125732422,-0.7676861882209778,0.767688512802124
15050,4,0.009863240644335747,0.00906797032803297,0.007831335067749023,1.7601773549813515e-07,0.00024084141477942467,29.545521020889282,798.015625,0.009723162278532982,0.27692322235648426,0.019551223406217844,0.6562334299087524,-0.27033334970474243,0.25701555609703064,-0.7681148052215576,0.7681170701980591
15100,4,0.009606590494513512,0.009219920262694359,0.00782361812889576,1.7621164261072408e-07,0.00023850251454859972,29.64077115058899,798.015625,0.00970275979489088,0.27699178710430594,0.019523857982176818,0.6561306118965149,-0.2701718211174011,0.25710391998291016,-0.7685365676879883,0.7685382962226868
15150,4,0.010644563473761082,0.009604127146303654,0.00837889313697815,1.761544439204954e-07,0.0002757518377620727,29.73485517501831,798.015625,0.010498411022126675,0.2770436043083808,0.019503340209416686,0.6560865640640259,-0.2702808678150177,0.2570405602455139,-0.7688955068588257,0.7688974142074585
15200,4,0.01093260943889618,0.009787586517632008,0.008481280878186226,1.7619589698369964e-07,0.0002872509357985109,29.829747915267944,798.015625,0.011034682393074036,0.2771059265955258,0.019550208352381748,0.6560642123222351,-0.27017486095428467,0.25693851709365845,-0.7691587209701538,0.7691602110862732
15250,4,0.010997303761541843,0.009592327289283276,0.00852595642209053,1.7600714841137233e-07,0.00028564539388753474,29.927544593811035,798.015625,0.01080209668725729,0.2771072556821536,0.019526551575590023,0.6564344167709351,-0.27030879259109497,0.25700488686561584,-0.7691399455070496,0.7691420912742615
15300,4,0.009086540900170803,0.008741974830627441,0.007387974299490452,1.7623489156903815e-07,0.00021356951037887484,30.02732491493225,784.671875,0.00900743342936039,0.2771584516380987,0.01956638887524731,0.6562818884849548,-0.27025532722473145,0.2569773197174072,-0.7691138386726379,0.7691166996955872
15350,4,0.011107550002634525,0.009703871794044971,0.008488022722303867,1.760495678126972e-07,0.0002895893412642181,30.12357997894287,784.671875,0.011430909857153893,0.27723608386471715,0.019571573754827543,0.6562990546226501,-0.2701481580734253,0.256963849067688,-0.7698244452476501,0.7698261737823486
15400,4,0.010446864180266857,0.009449631907045841,0.007996794767677784,1.7629979254252248e-07,0.00026238124701194465,30.21925640106201,785.015625,0.010523688979446888,0.27720564908193485,0.01961108584862581,0.6564548015594482,-0.2705388069152832,0.25679853558540344,-0.7691442966461182,0.7691481113433838
15450,4,0.008977914229035378,0.008607329800724983,0.007606218568980694,1.762697934282187e-07,0.00021254362945910543,30.313210487365723,785.015625,0.008967217057943344,0.27729904845645864,0.019569434998281787,0.6563815474510193,-0.2703038454055786,0.25696927309036255,-0.7697413563728333,0.7697445154190063
15500,4,0.01113882940262556,0.009515639394521713,0.008505873382091522,1.7633475124512188e-07,0.00028697081143036485,30.406917572021484,786.03125,0.01088289637118578,0.27732629787041346,0.019612878781455345,0.6565039753913879,-0.27023154497146606,0.2568637430667877,-0.7695314884185791,0.7695354223251343
